SBU,Domain,Sub-Portfolio,App Phase,Application_UUID,Application,UUID
US Retail Markets,USRM - Finance,Payments,Supporting,SAF - YAR AGENCY RECEIVABLES_C6D45514-AB85-476A-A3E4-E26322EDE261,SAF - YAR AGENCY RECEIVABLES,C6D45514-AB85-476A-A3E4-E26322EDE261
US Retail Markets,USRM - Finance,Payments,Supporting,TOBE Cash Remittance_377763EC-84EA-4460-8215-9438ACA1919E,TOBE Cash Remittance,377763EC-84EA-4460-8215-9438ACA1919E
US Retail Markets,USRM - Finance,Payments,Supporting,TOBE Collections Cash Remittance_C67397B4-0F52-4B15-A779-8813193632B8,TOBE Collections Cash Remittance,C67397B4-0F52-4B15-A779-8813193632B8
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,AMAZON FIREWALL MANAGER / VANTA_ABD8D0BD-CE7E-4CD1-8222-2FADBB4C80AE,AMAZON FIREWALL MANAGER / VANTA,ABD8D0BD-CE7E-4CD1-8222-2FADBB4C80AE
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,AWS GUARDDUTY_63474625-7497-4862-BE90-0CC3D4E99355,AWS GUARDDUTY,63474625-7497-4862-BE90-0CC3D4E99355
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,AZURE WAF AND SHIELD AUTOMATION_49131F14-7CAA-4932-BF82-BCCDFCD15FC7,AZURE WAF AND SHIELD AUTOMATION,49131F14-7CAA-4932-BF82-BCCDFCD15FC7
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,CSS SECURITY WORKSPACE_202017DE-842A-4304-B6CF-9A601E20FA80,CSS SECURITY WORKSPACE,202017DE-842A-4304-B6CF-9A601E20FA80
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,FIRECAT_D5F6F291-2816-44AB-87C5-5DE2D4DAA4F9,FIRECAT,D5F6F291-2816-44AB-87C5-5DE2D4DAA4F9
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,FIREDOG (FIREWALL DYNAMIC OBJECT GROUPS)_874F7D1B-D2E3-44F1-BED9-3058CC2ADCDE,FIREDOG (FIREWALL DYNAMIC OBJECT GROUPS),874F7D1B-D2E3-44F1-BED9-3058CC2ADCDE
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,FIRERAT (RISK ANALYTICS TOOL)_05841BD5-1A55-4889-8CD2-AF599E6251C5,FIRERAT (RISK ANALYTICS TOOL),05841BD5-1A55-4889-8CD2-AF599E6251C5
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,FIREWALL BASTION HOST_457EA525-96BA-409D-A31D-A5029BA20A59,FIREWALL BASTION HOST,457EA525-96BA-409D-A31D-A5029BA20A59
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,FIREWALL SERVICES_B0AB24CF-CFE1-4BEE-A768-9043090D0E39,FIREWALL SERVICES,B0AB24CF-CFE1-4BEE-A768-9043090D0E39
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,INTRUSION PREVENTION SYSTEM (IPS)_31A61231-33A1-498B-B64A-EAFE6091AF1C,INTRUSION PREVENTION SYSTEM (IPS),31A61231-33A1-498B-B64A-EAFE6091AF1C
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,IPLOOKUP_25BD9110-D2C7-4A68-A42A-91D0A3958A38,IPLOOKUP,25BD9110-D2C7-4A68-A42A-91D0A3958A38
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,JUNOS SPACE SERVICES_603FD050-D63C-49D0-B6BA-307A627FBD63,JUNOS SPACE SERVICES,603FD050-D63C-49D0-B6BA-307A627FBD63
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,PALO ALTO PANORAMA_FEFF9693-6FDB-4995-BC54-0A0670950BC1,PALO ALTO PANORAMA,FEFF9693-6FDB-4995-BC54-0A0670950BC1
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,PASO MONITORING DASHBOARD_C281B8A9-ADFD-4941-989E-1BBA09D6A054,PASO MONITORING DASHBOARD,C281B8A9-ADFD-4941-989E-1BBA09D6A054
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,PENGUIN_03328D5D-4C08-45E0-8C1B-E63CEB8323A1,PENGUIN,03328D5D-4C08-45E0-8C1B-E63CEB8323A1
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,PERIMETER AUDIT & COMPLIANCE TOOL_5CE47DAB-BF83-42AB-8029-77B5F3202084,PERIMETER AUDIT & COMPLIANCE TOOL,5CE47DAB-BF83-42AB-8029-77B5F3202084
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,SALTSTACK_5524189C-A8F4-4E0D-8D2D-11503999BA20,SALTSTACK,5524189C-A8F4-4E0D-8D2D-11503999BA20
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,SCOOBI (SECURITY COMPILATION OF OPERATIONAL BUSINESS INTELLIGENCE)_5A4C9A08-5A3B-4300-9252-931DD54A3AFC,SCOOBI (SECURITY COMPILATION OF OPERATIONAL BUSINESS INTELLIGENCE),5A4C9A08-5A3B-4300-9252-931DD54A3AFC
Global Digital Services,GDS Global Network Communications,Perimeter Security,Supporting,SONARG_00C81FB9-11F5-4DAC-BCBE-10BF72EFF907,SONARG,00C81FB9-11F5-4DAC-BCBE-10BF72EFF907
Global Digital Services,GDS Global Network Communications,Perimeter Security,Semi-Retired,STEALTHWATCH_3D78B97D-B318-4402-BE10-83F34F629A80,STEALTHWATCH,3D78B97D-B318-4402-BE10-83F34F629A80
Global Digital Services,GDS Secure DevOps Platforms,Platform Experience,Supporting,Cloud Storage AV/Malware Scanning_A4853F47-F419-4DB5-B2B8-8EF340F804EF,Cloud Storage AV/Malware Scanning,A4853F47-F419-4DB5-B2B8-8EF340F804EF
US Retail Markets,USRM - Product and Underwriting-PL,"Policy Domain, Expense Savings, New & Expanded Offerings",Developing,GRM US - TRICENTIS TOSCA_699F429E-B4FD-42A5-A62A-53F5B11B6236,GRM US - TRICENTIS TOSCA,699F429E-B4FD-42A5-A62A-53F5B11B6236
US Retail Markets,USRM - Product and Underwriting-PL,"Policy Domain, Expense Savings, New & Expanded Offerings",Supporting,MISCQUOTES_00DB9582-2B31-457F-866A-84F813D76A76,MISCQUOTES,00DB9582-2B31-457F-866A-84F813D76A76
US Retail Markets,USRM - Product and Underwriting-PL,"Policy Domain, Expense Savings, New & Expanded Offerings",Developing,PL POLICY SEARCH_D9051AF2-5C16-4360-B562-C7CCB6345F6D,PL POLICY SEARCH,D9051AF2-5C16-4360-B562-C7CCB6345F6D
US Retail Markets,USRM - Product and Underwriting-PL,"Policy Domain, Expense Savings, New & Expanded Offerings",Developing,POLICY NUMBER ASSIGNMENT_A0120F51-4094-41E6-9C4F-512A6D2E8E71,POLICY NUMBER ASSIGNMENT,A0120F51-4094-41E6-9C4F-512A6D2E8E71
US Retail Markets,USRM - Product and Underwriting-PL,"Policy Domain, Expense Savings, New & Expanded Offerings",Developing,PRODUCT CONFIGURATION ARCHITECTURE_60698CC5-21DC-4883-92A8-22578769A132,PRODUCT CONFIGURATION ARCHITECTURE,60698CC5-21DC-4883-92A8-22578769A132
US Retail Markets,USRM - Product and Underwriting-PL,"Policy Domain, Expense Savings, New & Expanded Offerings",Supporting,PRODUCTS AUTOMATION SERVICES_9A07A419-7C4F-43A5-A076-5C3849F91001,PRODUCTS AUTOMATION SERVICES,9A07A419-7C4F-43A5-A076-5C3849F91001
Global Risk Solutions,GRS - Underwriting and Policy,Policy Servicing,Supporting,GRS GENIUS_610ADB64-A373-4A31-B063-F333926640A2,GRS GENIUS,610ADB64-A373-4A31-B063-F333926640A2
Global Risk Solutions,GRS - Underwriting and Policy,Policy Servicing,Supporting,GRS GENIUS ESB_0E8A2651-69A1-49D3-B31E-ED502607120D,GRS GENIUS ESB,0E8A2651-69A1-49D3-B31E-ED502607120D
Global Risk Solutions,GRS - Underwriting and Policy,Policy Servicing,Supporting,GRS GENIUS GWSIS_371C7CB8-4C17-4EBC-89A0-C011BB6F29E9,GRS GENIUS GWSIS,371C7CB8-4C17-4EBC-89A0-C011BB6F29E9
Global Risk Solutions,GRS - Underwriting and Policy,Policy Servicing,Supporting,GRS GENIUS Interface Service (GIS)_532141D5-F4D6-472F-A402-FE700D5C3BA0,GRS GENIUS Interface Service (GIS),532141D5-F4D6-472F-A402-FE700D5C3BA0
Global Risk Solutions,GRS - Underwriting and Policy,Policy Servicing,Supporting,GRS GENIUS PROGRAM BUSINESS_A437AAF7-FA59-4335-9301-3183EA4ED6D1,GRS GENIUS PROGRAM BUSINESS,A437AAF7-FA59-4335-9301-3183EA4ED6D1
Global Risk Solutions,GRS - Underwriting and Policy,Policy Servicing,Supporting,GRS NAS Data Edge_F3E8773A-4376-4B97-A233-0A267482677A,GRS NAS Data Edge,F3E8773A-4376-4B97-A233-0A267482677A
Global Risk Solutions,GRS - Underwriting and Policy,Policy Servicing,Supporting,GRS Policy Servicing Data Transmission API_3604568E-2477-411E-8B22-A0B955828CE8,GRS Policy Servicing Data Transmission API,3604568E-2477-411E-8B22-A0B955828CE8
Global Risk Solutions,GRS - Underwriting and Policy,Policy Servicing,Supporting,Property Automated Data Entry System (PADES)_A726E307-B19C-431E-B0F6-4FCE271CE074,Property Automated Data Entry System (PADES),A726E307-B19C-431E-B0F6-4FCE271CE074
Global Risk Solutions,GRS - Underwriting and Policy,Policy Servicing,Supporting,PUTT_0FB9CDD6-08BE-45CE-BEED-65BD75AF6507,PUTT,0FB9CDD6-08BE-45CE-BEED-65BD75AF6507
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,@WORK UNDERWRITING WORKSTATION_0D21869A-94EC-4383-9055-6784C6FF6CF6,@WORK UNDERWRITING WORKSTATION,0D21869A-94EC-4383-9055-6784C6FF6CF6
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,Acord Conversion Service_ADE8264B-AE70-433F-BDC0-4018ABC5D272,Acord Conversion Service,ADE8264B-AE70-433F-BDC0-4018ABC5D272
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Semi-Retired,AM - CLIQ COMMERCIAL LINES INTERNET QUOTE_B91B9CAE-1A23-43EB-820A-819B95771F10,AM - CLIQ COMMERCIAL LINES INTERNET QUOTE,B91B9CAE-1A23-43EB-820A-819B95771F10
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AM - CLPI COMMERCIAL LINES POLICY INQUIRY_48BFAA71-2025-412E-894E-C6BE09D8E2A9,AM - CLPI COMMERCIAL LINES POLICY INQUIRY,48BFAA71-2025-412E-894E-C6BE09D8E2A9
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AM - CLPS COMMERCIAL LINES POLICY SERVICES_3459682B-2E6F-413F-BA17-80B4AC7366F1,AM - CLPS COMMERCIAL LINES POLICY SERVICES,3459682B-2E6F-413F-BA17-80B4AC7366F1
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AM - COMMERCIAL LINES POLICY DATA SERVICE - CPODS_D1EF9B37-34DB-4A4A-A378-0B0B87D9AF47,AM - COMMERCIAL LINES POLICY DATA SERVICE - CPODS,D1EF9B37-34DB-4A4A-A378-0B0B87D9AF47
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AM - CONVERSION ETL_E7E24BBF-E07A-4AA2-A733-37A80DFFC524,AM - CONVERSION ETL,E7E24BBF-E07A-4AA2-A733-37A80DFFC524
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AM - ECLPS ENHANCED COMMERCIAL LINES POLICY SYSTEM ECLIQ_F9BFF8DD-42D5-443A-AE11-015CB9CEB4C4,AM - ECLPS ENHANCED COMMERCIAL LINES POLICY SYSTEM ECLIQ,F9BFF8DD-42D5-443A-AE11-015CB9CEB4C4
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AM - ETM_36AF8F7C-D93F-40F4-9D14-B4022E9C094C,AM - ETM,36AF8F7C-D93F-40F4-9D14-B4022E9C094C
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AM - LOSS RUNS_F86FB46C-2447-484B-8169-4207E2F53A8C,AM - LOSS RUNS,F86FB46C-2447-484B-8169-4207E2F53A8C
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AM - MECCA COMMERCIAL LINES POLICY ADMIN_46151F94-F04D-4969-BBED-AB5CCAC10FF9,AM - MECCA COMMERCIAL LINES POLICY ADMIN,46151F94-F04D-4969-BBED-AB5CCAC10FF9
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AM - WEBSPHERE OPERATIONAL DECISION MANAGEMENT - WODM_9DEE4DD7-6D24-4EF3-AB81-C733D1BE6C76,AM - WEBSPHERE OPERATIONAL DECISION MANAGEMENT - WODM,9DEE4DD7-6D24-4EF3-AB81-C733D1BE6C76
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AXIS SCHEMA UPDATES UTILITY_F47CB4D3-F1A2-44C4-95F4-E62D29792BAD,AXIS SCHEMA UPDATES UTILITY,F47CB4D3-F1A2-44C4-95F4-E62D29792BAD
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,AXIS Togglz Service_C8E30FC1-F814-40D0-9525-C1A9A216D262,AXIS Togglz Service,C8E30FC1-F814-40D0-9525-C1A9A216D262
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,BL ECLIQ SAR PROCESSOR_3E218EB6-9537-4C73-9A7A-8E44613C73DF,BL ECLIQ SAR PROCESSOR,3E218EB6-9537-4C73-9A7A-8E44613C73DF
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,BL Quoting Management_CD39821D-249C-4ECF-A91D-033001B60763,BL Quoting Management,CD39821D-249C-4ECF-A91D-033001B60763
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,BL UNDERWRITING EXPERIENCE_6EEEE935-9828-49E4-8374-175F0A82EF3F,BL UNDERWRITING EXPERIENCE,6EEEE935-9828-49E4-8374-175F0A82EF3F
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Developing,Business Lines Shared Services_00B6A3EE-E4EF-4FD8-B82F-8603E593CC07,Business Lines Shared Services,00B6A3EE-E4EF-4FD8-B82F-8603E593CC07
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - AUTOMATED ENDORSEMENT BULK UPDATE_E2A67ECA-A2BE-4A48-A056-137FDCB7DDCD,CI - AUTOMATED ENDORSEMENT BULK UPDATE,E2A67ECA-A2BE-4A48-A056-137FDCB7DDCD
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - CIRULE ERMA_BD919766-CE78-4B36-9BCA-58435DC696F4,CI - CIRULE ERMA,BD919766-CE78-4B36-9BCA-58435DC696F4
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - DIAL 2 PUBLISHER - ISSUANCE_5F7ECE52-6620-47B2-9D89-54BF70CD7258,CI - DIAL 2 PUBLISHER - ISSUANCE,5F7ECE52-6620-47B2-9D89-54BF70CD7258
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - DIAL 2 PUBLISHER - PREISSUANCE_542CC294-F8C1-490C-A07C-DCFFD0ADC89D,CI - DIAL 2 PUBLISHER - PREISSUANCE,542CC294-F8C1-490C-A07C-DCFFD0ADC89D
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - DYNAMIC ACORD FRAMEWORK V2 SERVICE_641D6A5E-8B12-4420-9A21-EA7FCDE16AA1,CI - DYNAMIC ACORD FRAMEWORK V2 SERVICE,641D6A5E-8B12-4420-9A21-EA7FCDE16AA1
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - Ecliq Acord Policy Retrieve_AF9B158A-20DF-4CB3-8E89-161528EE08C0,CI - Ecliq Acord Policy Retrieve,AF9B158A-20DF-4CB3-8E89-161528EE08C0
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - ECLPS AUTOMATED RENEWAL_2E19D635-1D9B-4C46-9909-4E87DABA86AF,CI - ECLPS AUTOMATED RENEWAL,2E19D635-1D9B-4C46-9909-4E87DABA86AF
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - ECLPS PAQ SERVICE_65D56ED5-B44F-42C3-A7C7-B5025E1BC7A6,CI - ECLPS PAQ SERVICE,65D56ED5-B44F-42C3-A7C7-B5025E1BC7A6
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - ECLPS SUPPORT SERVICE UI_C2A5AB5A-E283-4F16-88E8-6FB23ED5C57A,CI - ECLPS SUPPORT SERVICE UI,C2A5AB5A-E283-4F16-88E8-6FB23ED5C57A
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - EREPORT_D1010CDD-CB8E-45EF-AA46-188DC5E4C05E,CI - EREPORT,D1010CDD-CB8E-45EF-AA46-188DC5E4C05E
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - PICPOC REPORTING_F8090804-437A-4649-B0F8-3F8F75FB59A1,CI - PICPOC REPORTING,F8090804-437A-4649-B0F8-3F8F75FB59A1
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - POLICY ATTESTATION_238B62B3-CE58-4025-867D-0C7CB910AE71,CI - POLICY ATTESTATION,238B62B3-CE58-4025-867D-0C7CB910AE71
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - POLICY LIFECYCLE MGMT_1C38FA7F-255F-4645-8776-96ADCE241A01,CI - POLICY LIFECYCLE MGMT,1C38FA7F-255F-4645-8776-96ADCE241A01
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - QA TDM GRM_8759E023-4CBC-4631-9693-825B461BE8F2,CI - QA TDM GRM,8759E023-4CBC-4631-9693-825B461BE8F2
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - REUSABLE ERROR HOSPITAL_9703F948-EF01-4728-8372-896237C290A0,CI - REUSABLE ERROR HOSPITAL,9703F948-EF01-4728-8372-896237C290A0
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - TINA DATA FEED_EE60797C-3869-4CFD-B0F2-DD358E8B45DF,CI - TINA DATA FEED,EE60797C-3869-4CFD-B0F2-DD358E8B45DF
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI - WEB INTERACTION FOR BROWSER_B3E943F1-BC79-49CC-8736-DF07DD2CCA34,CI - WEB INTERACTION FOR BROWSER,B3E943F1-BC79-49CC-8736-DF07DD2CCA34
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CI POLICY EXCEPTION DASHBOARD_C667A328-33A7-435C-BDFD-594E87C785BB,CI POLICY EXCEPTION DASHBOARD,C667A328-33A7-435C-BDFD-594E87C785BB
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CIXML-MAPPER_F61E2126-D8B2-4D6D-9B3E-351D84D6AB33,CIXML-MAPPER,F61E2126-D8B2-4D6D-9B3E-351D84D6AB33
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,CRG TOOL_1D026B89-01E2-4970-A03E-62C6D6F876FA,CRG TOOL,1D026B89-01E2-4970-A03E-62C6D6F876FA
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,DAF MAPPING SERVICE_F4A9EBEF-C1C4-4176-993E-EA5040A0E22F,DAF MAPPING SERVICE,F4A9EBEF-C1C4-4176-993E-EA5040A0E22F
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,ECLPS CONVERSION RENEWAL_40029865-4581-4F65-81B0-A2CD70689A85,ECLPS CONVERSION RENEWAL,40029865-4581-4F65-81B0-A2CD70689A85
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,ECLPS ISSUANCE_F982D83E-A4A5-421D-9B7D-DD0604CCFB0C,ECLPS ISSUANCE,F982D83E-A4A5-421D-9B7D-DD0604CCFB0C
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,ECLPS PICPOC PROCESSING_AF290514-AD12-4A11-861F-FE046C44CDB1,ECLPS PICPOC PROCESSING,AF290514-AD12-4A11-861F-FE046C44CDB1
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,IAA CLAIMS STAT INTERFACE SERVICE_60E2A431-B974-4DF1-AFC2-B131D5A9C4C1,IAA CLAIMS STAT INTERFACE SERVICE,60E2A431-B974-4DF1-AFC2-B131D5A9C4C1
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,IAA Simplified Service_5945B202-9564-4B14-854F-3B314BB68097,IAA Simplified Service,5945B202-9564-4B14-854F-3B314BB68097
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,JINS PROCESSOR_6146F414-8538-4009-B5C0-A8D72E73E837,JINS PROCESSOR,6146F414-8538-4009-B5C0-A8D72E73E837
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,LNW - WC_59FE07F8-ECF0-4207-BD69-E22352919A10,LNW - WC,59FE07F8-ECF0-4207-BD69-E22352919A10
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,LNW - WCPDS WORKERS COMP DATA WAREHOUSE_DD49B509-70E6-4A8C-B6B0-6FF0AFEA6DD8,LNW - WCPDS WORKERS COMP DATA WAREHOUSE,DD49B509-70E6-4A8C-B6B0-6FF0AFEA6DD8
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,LNW - WCPDS WORKERS COMP NEWCO_E47700EA-09F8-49D9-B9CA-A1A07EACD3DB,LNW - WCPDS WORKERS COMP NEWCO,E47700EA-09F8-49D9-B9CA-A1A07EACD3DB
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,LNW - WCPDS WORKERS COMP PDS UNDERWRITING SYSTEM_952CF09F-ED49-4D13-A83E-57656D445391,LNW - WCPDS WORKERS COMP PDS UNDERWRITING SYSTEM,952CF09F-ED49-4D13-A83E-57656D445391
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,LNW - WCPDS WORKERS COMP PREMIUM AUDIT_B97E0DF1-5C9D-418A-83E1-07C2197769B4,LNW - WCPDS WORKERS COMP PREMIUM AUDIT,B97E0DF1-5C9D-418A-83E1-07C2197769B4
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,LNW - WCPDS WORKERS COMP RETROS_C40987B9-2E8A-4EF3-8998-DEA782E6A0E3,LNW - WCPDS WORKERS COMP RETROS,C40987B9-2E8A-4EF3-8998-DEA782E6A0E3
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,LNW - WCPDS WORKERS COMP WCPOLS_7C01EFCA-0D70-41E7-B57B-80A48A92B34A,LNW - WCPDS WORKERS COMP WCPOLS,7C01EFCA-0D70-41E7-B57B-80A48A92B34A
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,LNW - WCPDS WORKERS COMP WCSTAT_3182EBB3-3FA1-4043-ACC4-997FF773D68A,LNW - WCPDS WORKERS COMP WCSTAT,3182EBB3-3FA1-4043-ACC4-997FF773D68A
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,LNW - WCUWW WORKERS COMP UNDERWRITER WORKSTATION_281BD2C5-25D1-4C29-9F33-EE957507F5DE,LNW - WCUWW WORKERS COMP UNDERWRITER WORKSTATION,281BD2C5-25D1-4C29-9F33-EE957507F5DE
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,LNW-EMOD SYSTEM_C5D88E60-878F-42A0-8393-6A0BB5F70A6D,LNW-EMOD SYSTEM,C5D88E60-878F-42A0-8393-6A0BB5F70A6D
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,OC - CCS_6C3865CF-5280-4946-BD2B-01326113BA32,OC - CCS,6C3865CF-5280-4946-BD2B-01326113BA32
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,OC - EDM ENTERPRISE DATA MODEL_23E4DFF6-0CD2-4D31-B17E-FDC400A04BE7,OC - EDM ENTERPRISE DATA MODEL,23E4DFF6-0CD2-4D31-B17E-FDC400A04BE7
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,OC - NOTEPAD (COMPONENTSERVICES)_73AF0D17-98A3-4D96-B1D5-0798BE06F34B,OC - NOTEPAD (COMPONENTSERVICES),73AF0D17-98A3-4D96-B1D5-0798BE06F34B
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,OC - TIN: MANUAL INPUT SYSTEM (TINA)_C7467675-098E-44EB-9BF5-756C07D4AAAD,OC - TIN: MANUAL INPUT SYSTEM (TINA),C7467675-098E-44EB-9BF5-756C07D4AAAD
US Retail Markets,USRM - Product and Underwriting-BL,Post Sale Services,Supporting,OTHER OPPORTUNITY ID SEARCH SERVICE_1874F75F-30BF-41ED-B0EF-18B280926141,OTHER OPPORTUNITY ID SEARCH SERVICE,1874F75F-30BF-41ED-B0EF-18B280926141
